altitude,xaccel,yaccel,zaccel,elevator,aileron,rudder
1009.3851,-164.7871,-104.4856,-135.1309,0.0609,-0.0625,0.0
1009.4107,-165.6804,-103.749,-133.9478,0.061,-0.0617,0.0
1009.4363,-166.5238,-102.9814,-132.7476,0.0611,-0.061,0.0
1009.462,-167.3174,-102.1838,-131.5311,0.0612,-0.0602,0.0
1009.4877,-168.0615,-101.357,-130.299,0.0613,-0.0595,0.0
1009.5135,-168.7566,-100.5018,-129.0519,0.0614,-0.0588,0.0
1009.5393,-169.4027,-99.6191,-127.7905,0.0615,-0.0581,0.0
1009.5651,-170.0004,-98.7097,-126.5156,0.0616,-0.0574,0.0
1009.591,-170.5499,-97.7744,-125.2278,0.0618,-0.0567,0.0
1009.6169,-171.0515,-96.8141,-123.9279,0.0619,-0.0561,0.0
1009.6429,-171.5058,-95.8296,-122.6164,0.062,-0.0554,0.0
1009.6689,-171.9129,-94.8217,-121.2941,0.0621,-0.0548,0.0
1009.695,-172.2734,-93.7912,-119.9617,0.0622,-0.0541,0.0
1009.7211,-172.5876,-92.7389,-118.6198,0.0623,-0.0535,0.0
1009.7472,-172.856,-91.6656,-117.269,0.0624,-0.0529,0.0
1009.7734,-173.079,-90.5721,-115.91,0.0625,-0.0523,0.0
1009.7997,-173.257,-89.4593,-114.5435,0.0626,-0.0517,0.0
1009.8259,-173.3905,-88.3278,-113.1701,0.0627,-0.0512,0.0
1009.8522,-173.4801,-87.1784,-111.7905,0.0628,-0.0506,0.0
1009.8786,-173.5261,-86.012,-110.4052,0.0629,-0.05,0.0
1009.905,-173.529,-84.8293,-109.0149,0.063,-0.0495,0.0
1009.9315,-173.4895,-83.631,-107.6201,0.0631,-0.049,0.0
1009.9579,-173.4079,-82.4179,-106.2216,0.0632,-0.0484,0.0
1009.9845,-173.2848,-81.1907,-104.8199,0.0634,-0.0479,0.0
1010.011,-173.1208,-79.9501,-103.4155,0.0635,-0.0474,0.0
1010.0376,-172.9165,-78.6969,-102.0091,0.0636,-0.0469,0.0
1010.0643,-172.6723,-77.4318,-100.6012,0.0637,-0.0465,0.0
1010.091,-172.3888,-76.1555,-99.1925,0.0638,-0.046,0.0
1010.1177,-172.0666,-74.8686,-97.7833,0.0639,-0.0455,0.0
1010.1445,-171.7064,-73.5719,-96.3744,0.064,-0.0451,0.0
1010.1713,-171.3086,-72.266,-94.9662,0.0641,-0.0447,0.0
1010.1982,-170.8739,-70.9517,-93.5592,0.0642,-0.0442,0.0
1010.2251,-170.403,-69.6294,-92.154,0.0643,-0.0438,0.0
1010.252,-169.8963,-68.3,-90.751,0.0644,-0.0434,0.0
1010.279,-169.3546,-66.9641,-89.3509,0.0645,-0.043,0.0
1010.306,-168.7784,-65.6221,-87.954,0.0646,-0.0426,0.0
1010.333,-168.1685,-64.2749,-86.5609,0.0647,-0.0423,0.0
1010.3601,-167.5254,-62.923,-85.1719,0.0648,-0.0419,0.0
1010.3873,-166.8498,-61.567,-83.7877,0.0649,-0.0416,0.0
1010.4144,-166.1424,-60.2074,-82.4085,0.065,-0.0412,0.0
1010.4416,-165.4037,-58.8449,-81.0349,0.0651,-0.0409,0.0
1010.4689,-164.6345,-57.48,-79.6673,0.0652,-0.0406,0.0
1010.4962,-164.1155,-56.1131,-78.2959,0.0653,-0.0403,0.0
1010.5235,-163.6094,-54.7441,-76.9312,0.0654,-0.04,0.0
1010.5508,-163.0709,-53.3735,-75.5754,0.0655,-0.0397,0.0
1010.5782,-162.5007,-52.002,-74.2287,0.0656,-0.0394,0.0
1010.6057,-161.8993,-50.6301,-72.8913,0.0657,-0.0391,0.0
1010.6331,-161.2673,-49.2584,-71.5634,0.0658,-0.0388,0.0
1010.6606,-160.6055,-47.8873,-70.2452,0.0659,-0.0386,0.0
1010.6882,-159.9144,-46.5175,-68.937,0.066,-0.0383,0.0
1010.7158,-159.1947,-45.1494,-67.6389,0.0661,-0.0381,0.0
1010.7434,-158.4471,-43.7834,-66.351,0.0662,-0.0379,0.0
1010.771,-157.6721,-42.4202,-65.0737,0.0663,-0.0377,0.0
1010.7987,-156.8705,-41.0601,-63.807,0.0664,-0.0374,0.0
1010.8264,-156.0428,-39.7037,-62.5512,0.0665,-0.0372,0.0
1010.8542,-155.1897,-38.3513,-61.3064,0.0666,-0.037,0.0
1010.8819,-154.312,-37.0035,-60.0729,0.0667,-0.0369,0.0
1010.9098,-153.4102,-35.6607,-58.8506,0.0668,-0.0367,0.0
1010.9376,-152.4849,-34.3233,-57.6399,0.0669,-0.0365,0.0
1010.9655,-151.537,-32.9917,-56.4409,0.067,-0.0363,0.0
1010.9934,-150.5669,-31.6663,-55.2537,0.0671,-0.0362,0.0
1011.0214,-149.5754,-30.3476,-54.0784,0.0672,-0.036,0.0
1011.0493,-148.5631,-29.0358,-52.9153,0.0673,-0.0359,0.0
1011.0773,-147.5306,-27.7314,-51.7645,0.0674,-0.0358,0.0
1011.1054,-146.4787,-26.4348,-50.626,0.0675,-0.0357,0.0
1011.1335,-145.408,-25.1463,-49.5001,0.0676,-0.0355,0.0
1011.1616,-144.3191,-23.8662,-48.3868,0.0676,-0.0354,0.0
1011.1897,-143.2126,-22.5948,-47.2862,0.0677,-0.0353,0.0
1011.2179,-142.0892,-21.3326,-46.1986,0.0678,-0.0352,0.0
1011.2461,-140.9496,-20.0798,-45.1239,0.0679,-0.0351,0.0
1011.2743,-139.7944,-18.8367,-44.0623,0.068,-0.0351,0.0
1011.3025,-138.6242,-17.6035,-43.0138,0.0681,-0.035,0.0
1011.3308,-137.4397,-16.3807,-41.9787,0.0682,-0.0349,0.0
1011.3591,-136.2414,-15.1685,-40.9569,0.0683,-0.0349,0.0
1011.3874,-135.0301,-13.967,-39.9485,0.0684,-0.0348,0.0
1011.4158,-133.8063,-12.7767,-38.9536,0.0685,-0.0348,0.0
1011.4442,-132.5706,-11.5977,-37.9724,0.0686,-0.0347,0.0
1011.4726,-131.3237,-10.4302,-37.0048,0.0687,-0.0347,0.0
1011.5011,-130.0661,-9.2746,-36.0509,0.0688,-0.0346,0.0
1011.5295,-128.7985,-8.1309,-35.1107,0.0688,-0.0346,0.0
1011.558,-127.5215,-6.9995,-34.1844,0.0689,-0.0346,0.0
1011.5866,-126.2356,-5.8805,-33.272,0.069,-0.0346,0.0
1011.6151,-124.9414,-4.7741,-32.3734,0.0691,-0.0346,0.0
1011.6437,-123.6396,-3.6806,-31.4888,0.0692,-0.0346,0.0
1011.6723,-122.3306,-2.6,-30.6182,0.0693,-0.0346,0.0
1011.7009,-121.0151,-1.5325,-29.7616,0.0694,-0.0346,0.0
1011.7295,-119.6937,-0.4783,-28.919,0.0695,-0.0346,0.0
1011.7582,-118.3667,0.5624,-28.0904,0.0695,-0.0346,0.0
1011.7869,-117.0349,1.5895,-27.2759,0.0696,-0.0346,0.0
1011.8156,-115.6988,2.6029,-26.4754,0.0697,-0.0346,0.0
1011.8443,-114.3588,3.6024,-25.689,0.0698,-0.0347,0.0
1011.8731,-113.0156,4.588,-24.9167,0.0699,-0.0347,0.0
1011.9019,-111.6696,5.5594,-24.1584,0.07,-0.0347,0.0
1011.9307,-110.3214,6.5167,-23.4141,0.07,-0.0348,0.0
1011.9595,-108.9714,7.4597,-22.6839,0.0701,-0.0348,0.0
1011.9883,-107.6201,8.3883,-21.9677,0.0702,-0.0349,0.0
1012.0172,-106.2682,9.3025,-21.2654,0.0703,-0.0349,0.0
1012.0461,-104.9159,10.2021,-20.5771,0.0704,-0.035,0.0
1012.075,-103.5639,11.0872,-19.9027,0.0704,-0.035,0.0
1012.1039,-102.2138,11.9575,-19.2422,0.0705,-0.0351,0.0
1012.1328,-100.8652,12.8132,-18.5956,0.0706,-0.0352,0.0
1012.1618,-99.518,13.654,-17.9628,0.0707,-0.0352,0.0
1012.1907,-98.1727,14.4801,-17.3437,0.0708,-0.0353,0.0
1012.2197,-96.8297,15.2913,-16.7383,0.0708,-0.0354,0.0
1012.2487,-95.4894,16.0876,-16.1466,0.0709,-0.0354,0.0
1012.2778,-94.1523,16.869,-15.5684,0.071,-0.0355,0.0
1012.3068,-92.8189,17.6355,-15.0038,0.0711,-0.0356,0.0
1012.3359,-91.4894,18.387,-14.4526,0.0712,-0.0357,0.0
1012.3649,-90.1643,19.1236,-13.9149,0.0712,-0.0358,0.0
1012.394,-88.844,19.8453,-13.3904,0.0713,-0.0358,0.0
1012.4231,-87.5289,20.552,-12.8792,0.0714,-0.0359,0.0
1012.4523,-86.2193,21.2437,-12.3812,0.0715,-0.036,0.0
1012.4814,-84.9156,21.9205,-11.8962,0.0715,-0.0361,0.0
1012.5105,-83.6182,22.5824,-11.4243,0.0716,-0.0362,0.0
1012.5397,-82.3274,23.2295,-10.9652,0.0717,-0.0363,0.0
1012.5689,-81.0436,23.8616,-10.519,0.0718,-0.0364,0.0
1012.5981,-79.7671,24.4789,-10.0855,0.0718,-0.0365,0.0
1012.6273,-78.4983,25.0815,-9.6647,0.0719,-0.0366,0.0
1012.6565,-77.2373,25.6692,-9.2564,0.072,-0.0367,0.0
1012.6857,-75.9846,26.2423,-8.8605,0.072,-0.0368,0.0
1012.7149,-74.7405,26.8007,-8.477,0.0721,-0.0369,0.0
1012.7442,-73.5052,27.3445,-8.1057,0.0722,-0.037,0.0
1012.7734,-72.279,27.8737,-7.7465,0.0723,-0.0371,0.0
1012.8027,-71.0623,28.3884,-7.3994,0.0723,-0.0372,0.0
1012.832,-69.8552,28.8888,-7.0642,0.0724,-0.0373,0.0
1012.8613,-68.658,29.3747,-6.7408,0.0725,-0.0374,0.0
1012.8906,-67.4711,29.8464,-6.4291,0.0725,-0.0375,0.0
1012.9199,-66.2945,30.3038,-6.129,0.0726,-0.0376,0.0
1012.9492,-65.1287,30.7472,-5.8403,0.0727,-0.0377,0.0
1012.9785,-63.9737,31.1764,-5.563,0.0728,-0.0379,0.0
1013.0079,-62.8299,31.5917,-5.2969,0.0728,-0.038,0.0
1013.0372,-61.6974,31.9931,-5.0419,0.0729,-0.0381,0.0
1013.0666,-60.5764,32.3807,-4.7979,0.073,-0.0382,0.0
1013.0959,-59.4672,32.7547,-4.5647,0.073,-0.0383,0.0
1013.1253,-58.3698,33.115,-4.3423,0.0731,-0.0384,0.0
1013.1546,-57.2846,33.4618,-4.1305,0.0732,-0.0385,0.0
1013.184,-56.2117,33.7952,-3.9291,0.0732,-0.0386,0.0
1013.2134,-55.1513,34.1153,-3.7381,0.0733,-0.0387,0.0
1013.2428,-54.1034,34.4222,-3.5573,0.0734,-0.0388,0.0
1013.2722,-53.0684,34.7161,-3.3867,0.0734,-0.0389,0.0
1013.3016,-52.0462,34.9969,-3.2259,0.0735,-0.039,0.0
1013.331,-51.0371,35.2649,-3.075,0.0736,-0.0391,0.0
1013.3604,-50.0413,35.5202,-2.9338,0.0737,-0.0392,0.0
1013.3898,-49.0587,35.7628,-2.8022,0.0737,-0.0393,0.0
1013.4192,-48.0895,35.993,-2.68,0.0738,-0.0394,0.0
1013.4487,-47.134,36.2107,-2.567,0.0739,-0.0395,0.0
1013.4781,-46.192,36.4162,-2.4632,0.0739,-0.0396,0.0
1013.5075,-45.2639,36.6095,-2.3685,0.074,-0.0397,0.0
1013.537,-44.3496,36.7908,-2.2826,0.0741,-0.0398,0.0
1013.5664,-43.4492,36.9602,-2.2055,0.0741,-0.0399,0.0
1013.5958,-42.5628,37.1179,-2.137,0.0742,-0.04,0.0
1013.6253,-41.6906,37.2639,-2.0769,0.0743,-0.0401,0.0
1013.6547,-40.8325,37.3985,-2.0252,0.0743,-0.0402,0.0
1013.6842,-39.9886,37.5217,-1.9817,0.0744,-0.0403,0.0
1013.7136,-39.159,37.6336,-1.9463,0.0745,-0.0404,0.0
1013.7431,-38.3437,37.7345,-1.9188,0.0745,-0.0404,0.0
1013.7725,-37.5429,37.8244,-1.899,0.0746,-0.0405,0.0
1013.802,-36.7564,37.9035,-1.8869,0.0747,-0.0406,0.0
1013.8314,-35.9844,37.9719,-1.8823,0.0747,-0.0407,0.0
1013.8609,-35.2269,38.0298,-1.8851,0.0748,-0.0408,0.0
1013.8903,-34.4839,38.0773,-1.8951,0.0749,-0.0408,0.0
1013.9198,-33.7553,38.1145,-1.9122,0.0749,-0.0409,0.0
1013.9492,-33.0414,38.1416,-1.9362,0.075,-0.041,0.0
1013.9787,-32.342,38.1588,-1.9671,0.0751,-0.0411,0.0
1014.0081,-31.6571,38.1661,-2.0046,0.0751,-0.0411,0.0
1014.0376,-30.9867,38.1638,-2.0487,0.0752,-0.0412,0.0
1014.067,-30.3309,38.1519,-2.0992,0.0753,-0.0413,0.0
1014.0965,-29.6897,38.1306,-2.156,0.0753,-0.0413,0.0
1014.1259,-29.0629,38.1001,-2.2189,0.0754,-0.0414,0.0
1014.1553,-28.4506,38.0605,-2.2878,0.0755,-0.0414,0.0
1014.1848,-27.8528,38.0119,-2.3625,0.0755,-0.0415,0.0
1014.2142,-27.2694,37.9546,-2.443,0.0756,-0.0416,0.0
1014.2437,-26.7004,37.8886,-2.5291,0.0757,-0.0416,0.0
1014.2731,-26.1458,37.8141,-2.6206,0.0757,-0.0417,0.0
1014.3025,-25.6054,37.7312,-2.7174,0.0758,-0.0417,0.0
1014.3319,-25.0794,37.6402,-2.8195,0.0759,-0.0417,0.0
1014.3614,-24.5675,37.5411,-2.9266,0.0759,-0.0418,0.0
1014.3908,-24.0699,37.434,-3.0386,0.076,-0.0418,0.0
1014.4202,-23.5863,37.3192,-3.1554,0.0761,-0.0419,0.0
1014.4496,-23.1168,37.1969,-3.2769,0.0761,-0.0419,0.0
1014.479,-22.6613,37.067,-3.403,0.0762,-0.0419,0.0
1014.5084,-22.2197,36.9298,-3.5334,0.0763,-0.042,0.0
1014.5378,-21.7919,36.7855,-3.6681,0.0763,-0.042,0.0
1014.5672,-21.3779,36.6342,-3.807,0.0764,-0.042,0.0
1014.5966,-20.9775,36.476,-3.9499,0.0765,-0.042,0.0
1014.626,-20.5908,36.311,-4.0967,0.0765,-0.0421,0.0
1014.6554,-20.2176,36.1395,-4.2473,0.0766,-0.0421,0.0
1014.6848,-19.8578,35.9616,-4.4015,0.0767,-0.0421,0.0
1014.7142,-19.5114,35.7774,-4.5592,0.0767,-0.0421,0.0
1014.7435,-19.1782,35.5871,-4.7204,0.0768,-0.0421,0.0
1014.7729,-18.8582,35.3908,-4.8848,0.0769,-0.0421,0.0
1014.8023,-18.5512,35.1887,-5.0524,0.0769,-0.0421,0.0
1014.8316,-18.2572,34.9809,-5.223,0.077,-0.0421,0.0
1014.861,-17.976,34.7675,-5.3966,0.0771,-0.0421,0.0
1014.8903,-17.7076,34.5488,-5.573,0.0771,-0.0421,0.0
1014.9196,-17.4518,34.3248,-5.752,0.0772,-0.0421,0.0
1014.949,-17.2085,34.0957,-5.9336,0.0773,-0.0421,0.0
1014.9783,-16.9777,33.8616,-6.1177,0.0773,-0.0421,0.0
1015.0076,-16.7591,33.6227,-6.3041,0.0774,-0.0421,0.0
1015.0369,-16.5527,33.3791,-6.4928,0.0775,-0.0421,0.0
1015.0662,-16.3583,33.131,-6.6835,0.0775,-0.0421,0.0
1015.0955,-16.1759,32.8785,-6.8763,0.0776,-0.0421,0.0
1015.1248,-16.0053,32.6217,-7.071,0.0777,-0.042,0.0
1015.1541,-15.8464,32.3608,-7.2674,0.0778,-0.042,0.0
1015.1834,-15.699,32.096,-7.4655,0.0778,-0.042,0.0
1015.2127,-15.5631,31.8273,-7.6652,0.0779,-0.0419,0.0
1015.2419,-15.4384,31.5549,-7.8664,0.078,-0.0419,0.0
1015.2712,-15.325,31.2789,-8.0689,0.078,-0.0419,0.0
1015.3005,-15.2226,30.9995,-8.2727,0.0781,-0.0418,0.0
1015.3297,-15.131,30.7168,-8.4776,0.0782,-0.0418,0.0
1015.3589,-15.0503,30.4309,-8.6836,0.0782,-0.0418,0.0
1015.3882,-14.9801,30.142,-8.8906,0.0783,-0.0417,0.0
1015.4174,-14.9205,29.8502,-9.0984,0.0784,-0.0417,0.0
1015.4466,-14.8712,29.5556,-9.3069,0.0785,-0.0416,0.0
1015.4758,-14.8321,29.2584,-9.5161,0.0785,-0.0416,0.0
1015.505,-14.8031,28.9586,-9.7259,0.0786,-0.0415,0.0
1015.5342,-14.784,28.6565,-9.9362,0.0787,-0.0414,0.0
1015.5634,-14.7747,28.3521,-10.1468,0.0787,-0.0414,0.0
1015.5926,-14.775,28.0456,-10.3577,0.0788,-0.0413,0.0
1015.6218,-14.7848,27.7371,-10.5688,0.0789,-0.0413,0.0
1015.651,-14.804,27.4267,-10.78,0.0789,-0.0412,0.0
1015.6801,-14.8324,27.1145,-10.9912,0.079,-0.0411,0.0
1015.7093,-14.8698,26.8007,-11.2023,0.0791,-0.0411,0.0
1015.7384,-14.9161,26.4853,-11.4133,0.0792,-0.041,0.0
1015.7676,-14.9712,26.1686,-11.624,0.0792,-0.0409,0.0
1015.7967,-15.0349,25.8506,-11.8344,0.0793,-0.0408,0.0
1015.8258,-15.107,25.5313,-12.0444,0.0794,-0.0407,0.0
1015.8549,-15.1875,25.2111,-12.2539,0.0794,-0.0407,0.0
1015.884,-15.2761,24.8899,-12.4628,0.0795,-0.0406,0.0
1015.9131,-15.3727,24.5678,-12.6711,0.0796,-0.0405,0.0
1015.9422,-15.4772,24.245,-12.8787,0.0797,-0.0404,0.0
1015.9713,-15.5894,23.9216,-13.0854,0.0797,-0.0403,0.0
1016.0004,-15.7092,23.5978,-13.2913,0.0798,-0.0402,0.0
1016.0295,-15.8364,23.2735,-13.4962,0.0799,-0.0401,0.0
1016.0585,-15.9708,22.9489,-13.7001,0.0799,-0.04,0.0
1016.0876,-16.1123,22.6241,-13.9029,0.08,-0.0399,0.0
1016.1166,-16.2608,22.2993,-14.1045,0.0801,-0.0398,0.0
1016.1457,-16.4161,21.9744,-14.3049,0.0802,-0.0397,0.0
1016.1747,-16.578,21.6497,-14.504,0.0802,-0.0396,0.0
1016.2038,-16.7465,21.3252,-14.7017,0.0803,-0.0395,0.0
1016.2328,-16.9213,21.001,-14.898,0.0804,-0.0394,0.0
1016.2618,-17.1023,20.6772,-15.0927,0.0805,-0.0393,0.0
1016.2908,-17.2893,20.3539,-15.286,0.0805,-0.0392,0.0
1016.3198,-17.4823,20.0313,-15.4776,0.0806,-0.039,0.0
1016.3488,-17.681,19.7093,-15.6675,0.0807,-0.0389,0.0
1016.3778,-17.8853,19.388,-15.8556,0.0807,-0.0388,0.0
1016.4067,-18.0951,19.0677,-16.042,0.0808,-0.0387,0.0
1016.4357,-18.3102,18.7483,-16.2265,0.0809,-0.0386,0.0
1016.4647,-18.5304,18.4299,-16.4091,0.081,-0.0384,0.0
1016.4936,-18.7557,18.1127,-16.5898,0.081,-0.0383,0.0
1016.5226,-18.9858,17.7966,-16.7684,0.0811,-0.0382,0.0
1016.5515,-19.2207,17.4819,-16.945,0.0812,-0.0381,0.0
1016.5804,-19.4601,17.1685,-17.1194,0.0813,-0.0379,0.0
1016.6094,-19.704,16.8566,-17.2917,0.0813,-0.0378,0.0
1016.6383,-19.9522,16.5461,-17.4618,0.0814,-0.0377,0.0
1016.6672,-20.2045,16.2373,-17.6296,0.0815,-0.0375,0.0
1016.6961,-20.4608,15.9302,-17.7951,0.0815,-0.0374,0.0
1016.725,-20.721,15.6248,-17.9582,0.0816,-0.0373,0.0
1016.7539,-20.9849,15.3212,-18.119,0.0817,-0.0371,0.0
1016.7828,-21.2524,15.0194,-18.2773,0.0818,-0.037,0.0
1016.8117,-21.5233,14.7197,-18.4332,0.0818,-0.0368,0.0
1016.8405,-21.7976,14.4219,-18.5865,0.0819,-0.0367,0.0
1016.8694,-22.075,14.1263,-18.7373,0.082,-0.0365,0.0
1016.8982,-22.3554,13.8327,-18.8856,0.0821,-0.0364,0.0
1016.9271,-22.6388,13.5414,-19.0312,0.0821,-0.0363,0.0
1016.9559,-22.9249,13.2524,-19.1741,0.0822,-0.0361,0.0
1016.9848,-23.2137,12.9656,-19.3144,0.0823,-0.036,0.0
1017.0136,-23.5049,12.6813,-19.4519,0.0824,-0.0358,0.0
1017.0424,-23.7985,12.3994,-19.5867,0.0824,-0.0357,0.0
1017.0713,-24.0944,12.12,-19.7188,0.0825,-0.0355,0.0
1017.1001,-24.3923,11.8431,-19.848,0.0826,-0.0354,0.0
1017.1289,-24.6923,11.5688,-19.9744,0.0827,-0.0352,0.0
1017.1577,-24.9941,11.2971,-20.0979,0.0827,-0.035,0.0
1017.1865,-25.2976,11.0282,-20.2186,0.0828,-0.0349,0.0
1017.2153,-25.6028,10.762,-20.3364,0.0829,-0.0347,0.0
1017.2441,-25.9094,10.4985,-20.4512,0.0829,-0.0346,0.0
1017.2728,-26.2174,10.2379,-20.5631,0.083,-0.0344,0.0
1017.3016,-26.5266,9.9802,-20.672,0.0831,-0.0343,0.0
1017.3304,-26.837,9.7254,-20.7779,0.0832,-0.0341,0.0
1017.3591,-27.1615,9.4735,-20.8803,0.0832,-0.0339,0.0
1017.3879,-27.5092,9.2246,-20.9787,0.0833,-0.0338,0.0
1017.4166,-27.8565,8.9787,-21.0743,0.0834,-0.0336,0.0
1017.4454,-28.2033,8.7358,-21.167,0.0835,-0.0335,0.0
1017.4741,-28.5495,8.4961,-21.2568,0.0835,-0.0333,0.0
1017.5029,-28.895,8.2594,-21.3436,0.0836,-0.0331,0.0
1017.5316,-29.2397,8.0259,-21.4276,0.0837,-0.033,0.0
1017.5603,-29.5835,7.7956,-21.5085,0.0838,-0.0328,0.0
1017.589,-29.9264,7.5685,-21.5864,0.0838,-0.0326,0.0
1017.6178,-30.2681,7.3446,-21.6613,0.0839,-0.0325,0.0
1017.6465,-30.6086,7.1239,-21.7331,0.084,-0.0323,0.0
1017.6752,-30.9478,6.9066,-21.8019,0.084,-0.0321,0.0
1017.7039,-31.2857,6.6925,-21.8676,0.0841,-0.032,0.0
1017.7326,-31.622,6.4818,-21.9302,0.0842,-0.0318,0.0
1017.7613,-31.9568,6.2745,-21.9897,0.0843,-0.0316,0.0
1017.7899,-32.29,6.0704,-22.046,0.0843,-0.0315,0.0
1017.8186,-32.6214,5.8698,-22.0992,0.0844,-0.0313,0.0
1017.8473,-32.9509,5.6726,-22.1493,0.0845,-0.0311,0.0
1017.876,-33.2786,5.4788,-22.1962,0.0846,-0.031,0.0
1017.9046,-33.6043,5.2884,-22.2399,0.0846,-0.0308,0.0
1017.9333,-33.9279,5.1014,-22.2805,0.0847,-0.0306,0.0
1017.962,-34.2493,4.9179,-22.318,0.0848,-0.0305,0.0
1017.9906,-34.5686,4.7379,-22.3522,0.0848,-0.0303,0.0
1018.0193,-34.8855,4.5613,-22.3833,0.0849,-0.0301,0.0
1018.0479,-35.2001,4.3882,-22.4113,0.085,-0.03,0.0
1018.0766,-35.5122,4.2185,-22.4361,0.0851,-0.0298,0.0
1018.1052,-35.8218,4.0524,-22.4577,0.0851,-0.0296,0.0
1018.1338,-36.1288,3.8897,-22.4762,0.0852,-0.0294,0.0
1018.1625,-36.4331,3.7305,-22.4916,0.0853,-0.0293,0.0
1018.1911,-36.7348,3.5748,-22.5039,0.0853,-0.0291,0.0
1018.2197,-37.0336,3.4226,-22.513,0.0854,-0.0289,0.0
1018.2483,-37.3297,3.2739,-22.519,0.0855,-0.0288,0.0
1018.277,-37.6228,3.1286,-22.522,0.0856,-0.0286,0.0
1018.3056,-37.913,2.9869,-22.5218,0.0856,-0.0284,0.0
1018.3342,-38.2001,2.8486,-22.5186,0.0857,-0.0283,0.0
1018.3628,-38.4842,2.7138,-22.5124,0.0858,-0.0281,0.0
1018.3914,-38.7652,2.5824,-22.5031,0.0858,-0.0279,0.0
1018.42,-39.043,2.4545,-22.4908,0.0859,-0.0278,0.0
1018.4486,-39.3176,2.3301,-22.4756,0.086,-0.0276,0.0
1018.4772,-39.5889,2.209,-22.4573,0.086,-0.0274,0.0
1018.5058,-39.8569,2.0914,-22.4361,0.0861,-0.0273,0.0
1018.5343,-40.1215,1.9773,-22.412,0.0862,-0.0271,0.0
1018.5629,-40.3828,1.8665,-22.385,0.0863,-0.0269,0.0
1018.5915,-40.6405,1.7591,-22.3551,0.0863,-0.0268,0.0
1018.6201,-40.8948,1.655,-22.3223,0.0864,-0.0266,0.0
1018.6487,-41.1456,1.5544,-22.2867,0.0865,-0.0264,0.0
1018.6772,-41.3928,1.457,-22.2483,0.0865,-0.0263,0.0
1018.7058,-41.6364,1.363,-22.2071,0.0866,-0.0261,0.0
1018.7344,-41.8763,1.2723,-22.1632,0.0867,-0.026,0.0
1018.7629,-42.1126,1.1848,-22.1166,0.0867,-0.0258,0.0
1018.7915,-42.3452,1.1007,-22.0672,0.0868,-0.0256,0.0
1018.82,-42.5741,1.0198,-22.0152,0.0869,-0.0255,0.0
1018.8486,-42.7992,0.942,-21.9606,0.0869,-0.0253,0.0
1018.8771,-43.0206,0.8675,-21.9033,0.087,-0.0252,0.0
1018.9057,-43.2381,0.7962,-21.8435,0.0871,-0.025,0.0
1018.9342,-43.4518,0.728,-21.7812,0.0871,-0.0248,0.0
1018.9628,-43.6616,0.663,-21.7163,0.0872,-0.0247,0.0
1018.9913,-43.8676,0.6011,-21.649,0.0873,-0.0245,0.0
1019.0199,-44.0697,0.5422,-21.5793,0.0873,-0.0244,0.0
1019.0484,-44.2679,0.4864,-21.5071,0.0874,-0.0242,0.0
1019.0769,-44.4621,0.4336,-21.4326,0.0875,-0.0241,0.0
1019.1055,-44.6524,0.3838,-21.3557,0.0875,-0.0239,0.0
1019.134,-44.8388,0.337,-21.2765,0.0876,-0.0237,0.0
1019.1625,-45.0211,0.2931,-21.1951,0.0877,-0.0236,0.0
1019.191,-45.1995,0.2522,-21.1114,0.0877,-0.0234,0.0
1019.2196,-45.3739,0.2141,-21.0256,0.0878,-0.0233,0.0
1019.2481,-45.5444,0.1789,-20.9376,0.0879,-0.0231,0.0
1019.2766,-45.7108,0.1465,-20.8475,0.0879,-0.023,0.0
1019.3051,-45.8732,0.1168,-20.7553,0.088,-0.0228,0.0
1019.3336,-46.0316,0.09,-20.661,0.088,-0.0227,0.0
1019.3621,-46.1859,0.0659,-20.5648,0.0881,-0.0226,0.0
1019.3906,-46.3363,0.0444,-20.4666,0.0882,-0.0224,0.0
1019.4191,-46.4826,0.0257,-20.3664,0.0882,-0.0223,0.0
1019.4476,-46.6249,0.0095,-20.2644,0.0883,-0.0221,0.0
1019.4761,-46.7632,-0.004,-20.1606,0.0884,-0.022,0.0
1019.5046,-46.8975,-0.015,-20.0549,0.0884,-0.0218,0.0
1019.5331,-47.0278,-0.0235,-19.9474,0.0885,-0.0217,0.0
1019.5616,-47.154,-0.0294,-19.8382,0.0885,-0.0215,0.0
1019.5901,-47.2763,-0.0329,-19.7274,0.0886,-0.0214,0.0
1019.6186,-47.3946,-0.034,-19.6148,0.0887,-0.0213,0.0
1019.6471,-47.5088,-0.0327,-19.5007,0.0887,-0.0211,0.0
1019.6756,-47.6193,-0.0291,-19.3849,0.0888,-0.021,0.0
1019.7041,-47.7497,-0.0231,-19.2666,0.0889,-0.0209,0.0
1019.7326,-47.8763,-0.0149,-19.1469,0.0889,-0.0207,0.0
1019.7611,-47.9992,-0.0044,-19.0258,0.089,-0.0206,0.0
1019.7895,-48.1184,0.0084,-18.9034,0.089,-0.0205,0.0
1019.818,-48.2339,0.0232,-18.7796,0.0891,-0.0203,0.0
1019.8465,-48.3457,0.0403,-18.6546,0.0892,-0.0202,0.0
1019.875,-48.4539,0.0594,-18.5283,0.0892,-0.0201,0.0
1019.9034,-48.5583,0.0806,-18.4008,0.0893,-0.0199,0.0
1019.9319,-48.659,0.1038,-18.2721,0.0893,-0.0198,0.0
1019.9604,-48.7561,0.129,-18.1422,0.0894,-0.0197,0.0
